customer_id,age,gender,annual_income,education,marital_status,city,state,country,postal_code,signup_date,purchase_frequency,avg_purchase_value,total_spent,days_since_last_purchase,favorite_payment_method,electronics_score,clothing_score,home_decor_score,beauty_score,sports_score,books_score,food_score,website_visits_per_month,avg_session_duration,mobile_app_usage,desktop_usage,items_viewed_per_visit,cart_abandonment_rate,email_engagement_rate,support_tickets,satisfaction_score,Recency,Frequency,Monetary
988803c4,59,0,94362,4,2,288,39,0,51411,2021-06-01,8,35.9,287.2,9,5,28,17,8,41,27,9,36,6,18.75,68,42,16,35,30,1,7.6,264,7,250.51000000000002
48a99d99,75,0,61695,1,2,328,11,0,33574,2021-05-16,5,33.48,167.41,61,4,21,25,37,25,21,37,7,3,6.9,73,15,1,62,30,2,5.3,10,15,475.94
c222cd5e,49,2,43158,1,1,549,11,0,536,2021-10-29,9,15.0,135.0,39,5,39,58,67,31,61,40,45,1,12.67,25,81,18,56,17,0,6.3,304,9,114.57
055d291b,69,1,75327,4,2,794,6,0,95503,2021-04-02,10,20.83,208.28,109,4,43,27,23,10,42,39,36,1,14.98,43,49,4,76,77,0,6.2,70,12,244.9
7bfc842e,50,0,89318,3,0,235,0,0,88482,2024-02-26,12,39.34,472.14,54,0,55,48,45,51,27,17,56,9,10.66,65,37,8,0,49,1,7.9,7,11,434.84
ed04c4f5,31,2,26567,3,0,111,50,0,71577,2021-09-12,7,32.46,227.24,69,4,81,90,94,57,87,66,77,6,13.85,43,47,3,49,39,3,6.2,67,10,325.1
175c4d1a,72,0,63783,3,0,477,19,0,72649,2020-06-14,4,15.0,60.0,107,2,53,66,57,58,50,56,78,2,10.32,20,69,6,46,17,4,5.5,138,15,246.2
dfaa92ab,30,1,38533,0,0,561,24,0,32198,2022-09-03,8,35.26,282.07,63,4,54,29,39,37,44,35,28,6,10.18,23,81,14,43,52,1,6.5,3,10,332.86
50bdcfdc,59,1,22196,3,2,717,4,0,89514,2024-12-18,5,15.0,75.0,111,2,58,39,24,46,43,25,45,2,11.01,88,2,4,60,17,2,4.7,20,10,125.31
67baaa7d,54,2,106591,4,2,277,40,0,92780,2022-05-08,14,76.96,1077.45,86,4,93,76,91,65,75,98,67,7,21.27,77,22,18,57,65,0,8.1,26,10,648.53
3741a8b4,65,0,22846,0,3,649,36,0,64234,2024-01-20,4,15.0,60.0,19,2,24,28,39,37,27,48,14,1,1.49,50,43,6,57,17,2,4.5,6,11,168.25
6c854c31,52,0,48413,3,1,736,5,0,9043,2023-09-20,12,26.07,312.81,113,3,53,46,42,24,61,25,26,5,9.87,66,28,12,26,45,1,6.4,11,3,82.56
d3295415,42,0,43694,1,2,958,18,0,27036,2022-04-11,8,15.0,120.0,111,3,82,78,54,79,70,73,59,5,8.32,90,5,10,59,42,1,6.5,101,14,218.62
1a7f753e,73,1,61044,3,0,837,41,0,22092,2020-05-05,6,48.07,288.41,104,1,28,43,31,57,56,52,47,2,13.91,64,23,7,74,16,2,5.4,46,13,666.55
6b5c1159,50,1,87423,1,3,465,37,0,10338,2021-11-24,14,33.03,462.38,94,4,67,76,48,50,58,87,75,11,14.23,73,10,13,30,45,0,7.8,46,8,285.65
92f82ba3,30,2,81319,1,0,742,43,0,67808,2022-01-17,11,15.0,165.0,11,2,25,43,18,48,36,30,38,8,13.5,41,50,14,75,31,0,8.0,46,10,150.24
10884981,61,2,78615,1,0,117,47,0,44721,2024-02-29,5,47.3,236.52,11,0,34,48,47,59,37,24,24,5,2.46,100,16,5,68,49,2,6.6,10,10,351.9
34049b70,23,0,41112,0,0,563,37,0,60107,2021-05-05,11,76.37,840.11,110,3,28,42,30,41,19,12,8,6,4.68,90,12,4,52,66,3,6.0,85,10,700.43
bb79ecc6,18,2,46198,4,3,590,21,0,56836,2020-12-09,4,81.02,324.07,118,0,83,59,66,65,64,69,70,3,11.46,76,19,10,38,12,0,6.2,40,11,979.74
663658ea,72,1,45887,4,1,125,42,0,79107,2020-08-27,5,15.0,75.0,37,1,55,69,54,69,52,44,61,0,13.03,94,11,2,36,0,2,5.0,204,11,156.94
28e86d26,33,0,64591,4,3,506,12,0,53454,2024-10-17,15,15.0,225.0,2,0,28,33,21,32,35,46,24,5,14.04,14,83,23,32,51,1,7.4,4,13,226.88
5b5f8c73,39,1,67578,3,0,745,20,0,48551,2021-11-16,14,15.0,210.0,86,4,47,45,61,77,84,69,64,6,20.8,98,0,13,39,77,2,7.8,24,6,81.97
167c3478,20,2,47169,0,0,473,53,0,12595,2024-04-28,12,54.87,658.42,65,0,80,88,67,64,79,92,86,3,17.58,7,85,16,27,27,3,6.1,114,8,421.72
2ca91b82,26,0,58198,1,0,921,39,0,3216,2022-11-12,12,15.0,180.0,37,5,55,72,59,66,49,59,70,6,10.36,70,30,6,59,50,3,7.1,52,10,140.99
436de3a2,21,1,63686,0,2,237,26,0,79867,2023-12-27,12,15.0,180.0,24,2,46,40,59,57,37,61,32,10,19.97,51,60,10,67,0,1,7.0,3,11,145.95
305d0f22,49,1,43759,0,2,712,0,0,30263,2023-04-26,4,28.88,115.52,12,3,73,66,65,87,72,91,92,2,10.51,11,84,7,47,18,0,6.4,32,7,217.81
7cbc0df1,29,0,74904,2,1,257,12,0,1950,2020-12-19,10,50.97,509.65,64,1,27,7,24,13,31,29,43,5,19.34,85,7,13,44,59,1,7.7,14,5,278.90999999999997
6425ba7a,19,1,53196,3,3,758,10,0,19140,2022-09-24,7,15.0,105.0,81,5,38,59,40,77,66,58,74,5,8.38,3,97,5,36,48,3,6.4,26,15,232.17000000000002
9280d12c,38,1,41142,2,3,53,46,0,95911,2024-10-03,10,15.0,150.0,52,5,26,36,16,12,24,21,35,3,2.31,76,32,17,64,45,2,6.7,2,9,108.77
cdfb7bef,25,0,155802,3,3,562,39,0,48079,2021-02-23,12,15.0,180.0,104,5,95,65,79,63,80,89,69,6,30.16,50,56,11,50,45,1,8.4,50,12,189.05
3e55041c,54,2,52499,3,2,929,24,0,31392,2021-01-12,6,15.0,90.0,55,5,50,66,79,66,44,41,71,5,12.97,38,62,10,47,36,0,6.1,22,8,128.57999999999998
1526d149,49,2,106352,4,2,532,14,0,4785,2023-08-24,9,25.46,229.14,60,0,35,24,14,13,24,20,38,4,17.59,50,48,13,59,42,0,8.4,25,7,183.44
0a231e56,22,1,52663,4,2,780,4,0,52063,2022-05-31,12,17.57,210.86,55,0,35,42,22,28,22,43,11,3,16.02,66,16,20,50,65,0,6.7,16,7,144.04
c783ff3f,29,1,51105,3,2,370,31,0,16572,2024-10-22,13,15.0,195.0,54,1,39,56,48,47,58,35,40,7,26.29,91,0,14,50,40,2,6.8,1,15,225.67000000000002
f40f8dc1,23,2,60366,4,0,593,12,0,33347,2020-05-21,6,15.0,90.0,87,2,61,28,27,52,34,27,37,6,10.19,69,36,8,73,3,2,7.1,6,10,158.81
d79608aa,64,0,91442,1,0,808,52,0,5668,2021-05-27,6,18.63,111.77,87,1,68,62,48,51,51,43,55,2,14.71,1,84,1,71,45,2,6.8,82,7,144.63
f5cc0c0b,31,0,17078,0,1,27,18,0,5815,2022-10-31,2,15.0,30.0,108,1,88,66,59,73,83,63,84,4,9.05,35,52,1,35,38,2,5.8,196,13,217.99
9a47de2a,65,2,78672,3,3,894,0,0,13537,2022-08-19,10,18.2,181.97,3,0,52,49,55,73,62,40,58,1,22.05,10,100,15,34,15,1,6.6,231,8,122.44999999999999
5d4394a2,72,0,77238,4,0,671,14,0,15360,2025-01-25,8,15.0,120.0,63,0,63,68,70,62,45,34,64,4,13.37,9,98,2,37,43,2,6.2,9,9,117.09
33be1de8,22,0,108886,3,3,920,7,0,67664,2024-08-14,13,69.74,906.62,64,4,82,88,87,61,70,78,72,7,27.8,50,50,21,56,65,0,8.4,0,10,667.8000000000001
f673631c,32,2,50456,1,3,152,40,0,15770,2024-07-16,8,63.43,507.41,114,5,70,72,69,76,56,85,59,11,14.47,20,76,13,50,43,0,7.0,9,12,604.98
79310115,29,1,58848,0,3,916,53,0,18513,2024-09-16,6,64.38,386.3,102,0,91,79,75,73,95,63,61,0,22.47,33,65,6,29,51,3,7.1,3,13,922.91
3a0c002b,29,2,66330,2,2,289,8,0,9511,2023-05-20,6,51.36,308.14,56,2,53,46,74,53,70,55,60,7,20.05,69,28,14,51,0,1,7.5,34,5,255.25
51a2045e,75,1,53295,4,2,765,32,0,36324,2021-04-25,3,43.48,130.43,7,0,80,58,57,90,90,57,86,1,2.12,0,90,1,82,35,3,4.8,332,13,526.34
60319308,73,1,73950,1,1,486,48,0,76549,2021-03-11,5,31.76,158.79,38,1,60,59,34,37,51,49,36,7,11.19,8,91,5,28,33,2,6.0,174,6,230.04
8be185b4,67,1,57979,0,3,221,50,0,36554,2023-05-12,10,15.0,150.0,37,4,15,27,33,36,33,50,25,7,15.05,21,87,17,46,13,5,5.6,143,18,284.33
c3715451,26,0,49904,3,3,106,14,0,56357,2022-09-14,8,94.48,755.83,110,4,73,51,78,59,50,83,54,5,16.65,8,93,12,57,0,0,6.6,156,11,1035.39
cfbfc866,45,1,57774,3,2,573,27,0,68924,2021-07-28,10,15.0,150.0,119,1,45,12,49,42,27,35,34,8,22.09,95,10,18,42,32,1,6.9,232,8,117.88
4cfedfa2,40,1,86373,1,1,570,52,0,56186,2021-05-07,9,29.11,261.99,52,0,54,75,80,80,69,63,66,9,14.3,76,14,11,58,76,0,8.0,110,7,217.69
92858d45,52,0,46643,3,1,167,55,0,10017,2022-05-11,8,49.65,397.2,70,5,18,45,48,32,46,34,53,7,6.63,6,90,10,100,55,2,6.3,1,9,495.65
a720216a,34,1,75482,1,3,608,20,0,71420,2022-06-11,7,33.46,234.24,15,1,26,19,43,35,25,10,6,8,16.16,68,28,15,58,41,0,8.1,137,10,391.44
d1abf3d1,54,2,37500,2,3,338,16,0,17884,2023-05-17,8,15.0,120.0,31,1,73,77,71,75,51,59,56,2,8.99,36,65,3,66,0,2,5.8,6,11,171.41
bac26ddd,51,2,41404,0,2,727,51,0,22283,2023-06-09,6,15.0,90.0,67,4,35,41,18,21,39,38,17,3,4.43,12,84,5,40,32,0,6.1,255,8,143.82999999999998
3dc3024c,31,0,74512,2,0,643,25,0,7551,2021-06-24,4,19.44,77.78,68,0,72,70,62,53,74,68,77,10,14.38,46,62,11,35,37,1,8.0,186,6,123.36
eea956fb,70,1,54202,0,1,600,44,0,27410,2022-07-23,6,29.51,177.07,92,0,40,41,15,21,37,38,10,2,14.11,81,26,4,64,22,1,5.2,174,6,176.5
46668552,56,0,68077,2,2,669,47,0,77288,2023-03-16,3,26.42,79.25,74,5,35,11,9,25,21,25,21,2,12.16,19,64,8,76,40,2,6.6,7,11,247.98
0366cd0b,68,2,90105,3,2,451,45,0,10541,2023-07-26,13,15.0,195.0,114,5,24,44,13,20,48,35,17,6,16.07,90,17,11,54,24,2,6.9,131,11,138.62
d3c576a7,37,2,87790,3,0,923,2,0,48500,2020-11-22,9,78.32,704.85,49,0,91,61,61,85,93,82,81,8,15.33,60,33,12,32,50,0,8.3,88,7,551.79
f50c2b9c,69,2,25583,4,3,891,44,0,84882,2023-02-07,7,15.0,105.0,30,0,55,23,49,38,26,31,22,2,0.04,56,49,4,63,19,3,4.2,282,7,116.86
d735a9ac,59,2,42391,2,1,901,44,0,69749,2021-10-21,7,54.66,382.62,70,4,51,84,81,60,78,80,49,3,11.22,19,82,6,53,9,3,5.4,166,18,924.9
c35dfff3,35,1,66568,0,3,661,27,0,32147,2024-10-19,7,20.7,144.87,104,4,58,63,75,40,69,39,59,7,18.69,46,46,17,63,3,1,8.0,2,9,193.25
f2798bb8,38,0,25628,1,2,199,33,0,6835,2024-08-19,9,15.0,135.0,13,4,28,19,21,26,15,19,29,6,19.2,90,0,9,33,10,0,6.4,9,6,96.28
89705c9a,38,1,102046,2,2,478,9,0,72556,2023-08-09,10,57.61,576.07,50,2,29,46,40,36,44,27,23,6,29.6,29,87,16,68,69,1,8.7,36,9,433.46
d66463ae,49,2,101832,4,3,90,18,0,30824,2024-08-18,16,34.46,551.38,35,2,49,55,46,24,50,21,46,12,28.02,53,34,18,52,95,2,8.4,13,15,461.14
ab11f37f,55,2,27957,2,1,81,15,0,65037,2020-12-30,4,15.0,60.0,72,1,58,69,86,76,78,55,90,1,4.4,44,50,10,45,20,2,5.5,17,7,112.52
eb6a8c26,28,1,83226,4,3,660,25,0,45135,2022-03-01,5,49.86,249.28,58,2,29,39,18,10,0,3,30,6,14.57,25,74,20,44,57,0,8.0,71,12,644.28
4199f63b,71,2,68618,0,0,772,18,0,85060,2025-01-07,8,37.42,299.37,21,1,70,38,53,39,59,41,42,3,15.44,70,30,6,43,17,1,5.7,3,6,234.63
a4aeee5c,57,2,42920,1,0,406,6,0,68948,2021-09-18,4,58.52,234.08,34,1,45,43,48,49,41,57,66,1,9.12,26,77,14,43,0,4,5.5,92,14,850.5
b1d6532d,56,0,124087,2,2,806,48,0,58433,2021-07-03,11,15.0,165.0,23,0,66,60,69,40,39,69,36,6,11.93,93,3,8,62,61,1,7.8,320,7,97.84
708fd4f2,70,0,109455,4,0,10,34,0,87128,2023-02-08,4,43.49,173.95,23,1,7,29,23,12,28,0,14,2,17.44,72,26,1,30,37,0,6.9,5,17,773.71
eeee45c5,23,2,60337,1,1,533,44,0,67858,2023-12-18,8,15.0,120.0,64,5,19,33,40,15,2,14,42,7,14.67,37,68,4,45,24,0,7.1,33,18,307.33
b563d670,49,1,76084,4,1,650,16,0,76845,2021-07-29,9,42.54,382.85,95,4,81,79,54,47,80,51,47,5,25.41,20,84,20,28,36,1,7.5,27,5,192.24
ec4a2adc,64,0,69887,0,2,485,43,0,9255,2021-05-22,9,15.0,135.0,87,4,55,74,68,39,66,42,59,5,13.65,46,54,3,58,48,0,6.1,86,8,107.97
52e411d5,61,2,66094,3,3,546,30,0,15262,2023-04-01,10,15.0,150.0,67,2,70,59,73,82,90,84,76,1,12.4,0,99,7,40,29,3,6.1,132,7,83.25999999999999
00ce6209,74,2,141849,2,1,801,15,0,59711,2021-05-29,8,48.59,388.73,55,2,73,70,68,79,77,62,98,5,12.75,52,42,4,44,15,3,6.8,145,7,282.44
01da2580,69,1,47837,4,0,460,18,0,99837,2020-07-24,5,15.0,75.0,33,3,36,21,27,9,27,39,21,5,11.09,100,14,4,79,18,3,5.3,62,7,87.9
20100a96,66,1,120377,3,2,675,27,0,796,2024-10-17,3,50.43,151.3,8,2,44,28,32,27,52,27,43,6,14.7,64,30,16,54,13,0,7.0,3,6,329.22
1046c1d0,61,1,83297,4,2,616,40,0,77916,2023-08-16,6,57.42,344.5,109,0,31,64,51,39,63,64,25,2,13.5,49,57,9,68,6,3,7.1,86,12,684.74
ef7ba0d3,57,1,97499,1,2,327,38,0,82560,2022-09-24,3,51.29,153.86,67,5,49,43,43,37,75,41,74,3,3.55,74,29,15,45,40,0,7.5,62,12,513.06
21bc4997,58,2,20773,1,0,759,37,0,50894,2022-11-30,4,20.3,81.21,62,1,67,50,54,47,41,42,47,0,15.85,34,74,1,71,33,2,4.9,161,9,220.67
4890502e,37,2,65185,4,1,530,57,0,51639,2024-06-13,14,61.52,861.25,61,5,59,56,61,38,71,75,47,4,14.65,11,100,11,36,82,0,7.5,21,8,512.02
4f6893ac,45,0,38307,0,1,366,50,0,70323,2021-09-07,10,29.38,293.85,117,3,54,71,62,80,79,88,71,6,11.36,93,14,13,55,8,2,6.5,400,9,282.58000000000004
f6014b63,37,0,92169,1,1,656,22,0,69935,2024-09-08,6,22.31,133.84,59,2,45,31,71,45,45,60,70,7,13.55,26,78,12,66,14,0,8.7,2,14,320.73
6aeff010,31,0,77624,0,2,410,32,0,92865,2023-03-29,17,24.32,413.5,2,2,23,57,29,31,40,50,34,4,21.81,64,27,19,35,71,1,7.8,21,10,244.60999999999999
60830d31,30,1,88336,1,1,932,4,0,46882,2024-01-18,10,23.03,230.32,114,5,57,67,81,61,57,58,47,8,18.47,15,75,15,40,40,1,8.1,205,6,163.42000000000002
2fca2760,71,2,58291,0,3,838,33,0,58461,2021-08-08,5,37.17,185.86,101,2,34,40,50,36,44,44,31,5,10.15,100,8,11,65,0,2,5.2,61,6,196.79
b9f21877,25,1,47094,0,1,605,8,0,84734,2024-03-14,11,40.67,447.4,69,0,67,64,82,71,84,59,46,8,13.14,84,19,1,33,35,3,6.8,5,11,416.45
40562e4d,36,1,48587,1,1,312,27,0,68044,2024-12-22,6,37.99,227.94,81,5,63,87,92,86,68,60,85,5,8.38,88,12,11,53,35,2,7.0,8,7,294.82
ece55a9d,50,0,43406,4,0,454,35,0,45721,2022-06-24,7,58.54,409.79,67,0,31,34,44,41,42,41,28,6,8.85,68,49,1,59,33,2,5.9,84,16,1046.81
4f374deb,31,1,187237,0,3,775,54,0,58111,2020-06-08,9,26.32,236.88,31,0,32,40,37,49,23,36,29,5,22.57,49,36,19,43,61,0,8.8,101,12,276.32
2b1bab75,46,2,175989,1,1,150,27,0,92575,2022-01-01,1,34.0,34.0,6,0,71,53,59,60,61,59,58,3,16.33,41,63,5,26,53,0,8.4,142,4,170.1
965ca6f7,42,1,54616,0,3,115,5,0,21746,2023-12-19,10,15.0,150.0,34,1,26,9,22,36,36,38,9,6,14.31,75,14,23,43,31,2,6.8,17,10,136.06
22560acf,22,0,65848,2,1,26,51,0,97491,2023-05-28,11,24.66,271.22,26,1,37,40,38,33,59,29,55,6,7.63,81,7,16,56,17,3,7.0,72,6,97.44
1aaccc69,70,0,47807,3,3,319,56,0,96152,2020-08-31,3,15.0,45.0,75,1,30,32,9,25,14,14,13,0,7.38,53,60,1,58,50,1,5.3,157,9,151.97
b7ddb960,66,0,25577,3,0,622,2,0,15596,2020-11-01,4,29.7,118.8,11,5,66,81,80,67,82,82,89,5,5.84,0,100,3,61,19,4,4.5,531,6,174.59
0e2ced04,37,2,81103,2,3,790,49,0,40014,2020-09-24,11,15.0,165.0,85,5,35,47,48,46,55,40,41,6,27.09,66,32,5,27,79,0,8.1,248,7,113.31
c3bab453,27,0,81862,4,3,691,43,0,45752,2023-02-20,12,86.67,1040.06,27,0,38,28,16,34,10,25,40,8,20.06,100,2,12,45,53,1,7.7,111,13,897.23
f6ca4e93,28,1,59201,4,1,887,18,0,73577,2025-02-04,11,66.58,732.35,106,1,69,39,49,50,42,62,56,7,16.83,19,85,13,27,53,2,7.0,0,7,454.46
017f0adf,47,1,63041,1,2,553,46,0,48104,2024-04-24,9,36.48,328.32,42,0,35,32,33,59,51,55,29,6,18.34,34,55,4,42,53,0,6.9,67,12,506.3
17ef18cb,37,0,28850,3,1,652,9,0,5577,2021-11-21,7,37.02,259.12,74,5,49,69,66,54,49,37,46,4,4.49,46,64,1,60,28,1,6.3,34,10,335.99
578d1305,51,0,67200,4,3,471,38,0,13826,2022-09-11,11,89.6,985.61,60,4,7,20,31,24,21,27,41,8,17.3,77,20,19,24,31,1,6.8,49,9,781.25
bd20895a,29,2,90341,3,3,750,43,0,33761,2023-02-13,7,55.14,386.01,117,1,47,17,36,13,26,21,28,6,28.13,95,10,10,43,73,1,8.1,115,12,761.4
90c711f8,62,2,27053,0,3,646,2,0,59081,2022-12-20,4,32.49,129.96,98,4,30,11,13,39,27,33,35,4,7.4,12,89,3,71,12,1,4.7,31,18,643.2
d42fbf23,47,1,44958,2,3,531,58,0,79944,2023-02-20,5,58.55,292.74,44,1,37,50,27,25,41,32,33,5,12.49,36,72,2,77,47,1,6.5,6,8,528.19
261e7173,22,1,110288,4,1,42,46,0,58968,2021-04-10,9,15.0,135.0,57,3,47,40,40,31,68,36,41,5,19.8,36,72,12,36,25,0,8.1,47,13,193.74
001f14f4,22,2,84405,2,0,386,6,0,58756,2024-05-31,11,21.43,235.73,57,5,24,13,45,24,39,14,51,8,26.21,91,11,13,27,0,2,7.8,27,12,234.85999999999999
bd445796,62,0,34381,3,2,711,14,0,8590,2021-12-02,2,73.73,147.45,1,2,73,61,64,72,64,61,54,0,1.38,0,88,7,68,0,0,5.1,42,9,532.9599999999999
ac3b15f6,70,1,39197,2,1,33,20,0,6154,2020-04-30,4,15.0,60.0,13,1,20,12,36,42,16,30,30,0,10.41,52,52,4,49,2,0,4.7,64,11,139.32999999999998
f1424b1e,52,0,134112,3,2,946,11,0,79766,2023-12-22,10,71.32,713.15,28,2,42,33,22,47,42,22,46,12,22.93,18,70,17,46,38,0,8.0,23,11,709.43
3d31dac3,59,2,25350,1,2,876,33,0,91817,2024-11-24,3,52.75,158.24,114,3,45,64,57,32,60,62,36,5,10.65,18,83,1,61,22,3,5.0,23,9,394.73
c05e3c10,58,2,45084,3,1,131,25,0,556,2023-05-31,9,80.73,726.6,23,1,68,78,52,69,49,86,85,3,7.16,50,65,2,58,44,0,5.6,117,10,653.79
5a2559da,50,2,119186,2,1,804,25,0,98480,2025-02-26,7,66.63,466.44,79,2,34,46,34,58,24,22,27,6,18.04,36,58,8,32,61,2,8.0,0,16,1085.13
67ec5e45,42,1,44818,2,1,368,28,0,91789,2021-03-17,10,77.91,779.09,77,0,68,55,64,67,49,80,73,4,15.07,63,25,8,40,56,2,6.6,67,13,1009.66
820c59d7,72,2,22045,1,0,781,18,0,78620,2023-12-01,3,15.0,45.0,27,4,18,17,41,27,36,23,14,0,6.08,34,47,1,60,5,3,4.2,5,10,123.39
39618324,22,1,90430,2,1,719,2,0,43345,2024-02-17,13,15.0,195.0,17,2,48,46,24,26,43,16,38,9,23.84,71,22,18,26,62,2,7.8,23,14,226.48
f8ce1bdc,33,0,25532,0,1,728,2,0,14709,2023-07-30,8,28.06,224.45,37,4,68,40,45,58,33,51,53,3,17.17,42,66,13,54,20,0,6.4,3,14,339.88
846ffb65,50,2,75012,3,1,594,13,0,33426,2020-09-05,9,43.79,394.14,102,0,25,28,6,20,39,35,10,7,14.93,50,42,13,51,36,0,7.4,92,9,403.56
5b1c6718,47,0,51779,3,0,113,55,0,63248,2023-03-04,5,30.58,152.89,72,4,34,51,38,60,42,39,42,3,6.19,6,100,17,74,44,3,6.7,68,10,296.3
e3593ccb,43,0,118231,3,0,458,53,0,26297,2023-02-14,12,20.26,243.09,63,5,78,45,67,43,48,65,77,9,23.79,19,81,6,39,66,0,8.5,229,10,198.31
6b8b2c3c,50,2,38983,3,0,317,43,0,51229,2021-05-15,10,15.0,150.0,8,1,51,39,39,54,26,47,64,3,11.75,60,39,1,29,48,1,5.9,4,13,205.33
976e0f69,34,2,63728,3,1,689,20,0,33806,2023-11-07,10,35.41,354.07,32,4,47,37,44,42,61,62,74,4,9.76,89,8,8,55,53,0,7.6,29,8,314.27
39275624,74,0,44026,0,3,428,39,0,20817,2023-11-10,5,15.0,75.0,89,5,66,56,69,51,58,37,38,2,-0.3,64,30,5,74,15,1,4.8,25,8,118.11
6db1a39d,65,1,80939,3,0,171,37,0,4444,2025-03-28,10,15.14,151.42,22,0,6,4,26,33,26,18,27,5,14.34,18,77,12,72,61,1,6.5,12,1,24.9
f81829fa,30,0,86542,0,2,959,39,0,83257,2022-10-01,11,63.12,694.3,73,3,23,14,22,23,27,37,39,4,23.93,71,30,19,23,56,1,8.1,257,15,1031.87
28a9a963,23,0,59413,2,3,534,35,0,99014,2024-07-29,5,15.0,75.0,36,2,22,58,36,51,52,27,21,10,13.07,0,100,14,75,4,0,6.7,71,6,69.5
62c0f4d0,24,1,103395,4,2,872,28,0,80994,2023-03-03,8,45.99,367.9,78,4,65,79,78,69,86,75,69,10,25.45,37,62,17,34,52,0,8.3,41,13,598.01
6e4f8f53,41,2,36340,3,3,766,58,0,81027,2021-11-07,5,15.0,75.0,8,5,76,61,55,84,80,63,56,2,17.65,66,37,6,31,48,2,6.3,351,12,179.88
af4f5a82,41,0,51454,4,3,580,27,0,44490,2022-05-22,2,58.05,116.1,53,1,12,52,32,13,52,35,14,2,9.56,96,7,1,65,59,0,6.9,112,10,665.19
f7a56e1f,56,0,89280,3,2,776,52,0,96368,2023-04-28,6,38.75,232.52,55,0,48,66,60,80,54,51,75,3,13.9,93,3,13,49,36,0,7.3,30,11,462.65999999999997
66b59e17,49,1,61093,1,3,359,31,0,36560,2024-05-01,7,61.29,429.01,115,0,37,41,22,22,20,17,12,3,12.11,0,84,7,80,55,1,6.8,24,10,648.8
54ace960,75,0,63524,1,1,285,40,0,84581,2021-03-30,9,35.96,323.65,33,1,37,38,64,70,61,35,51,1,7.6,95,21,3,40,0,1,5.2,187,11,382.08
6544d6ff,59,0,63042,3,3,185,36,0,34111,2021-08-10,13,22.62,294.08,83,4,81,68,68,70,61,72,59,5,12.39,11,96,14,39,58,0,6.2,48,8,153.06
fddb3e4a,65,1,58017,4,0,162,4,0,34293,2024-07-24,12,33.48,401.77,110,5,60,24,43,27,61,58,36,5,13.96,87,15,8,40,67,0,5.8,12,12,424.11
9b13d416,69,2,35417,0,1,631,39,0,26090,2024-09-04,4,15.0,60.0,51,2,63,54,43,52,48,65,63,2,2.29,13,79,1,71,38,4,4.6,46,9,125.86
34e1d30d,56,0,64251,1,2,785,52,0,4112,2023-09-28,8,15.0,120.0,109,1,66,76,49,67,54,60,39,1,8.85,98,0,9,78,47,0,6.4,12,12,189.5
1869caac,72,2,36032,0,2,557,38,0,41624,2020-06-03,5,34.74,173.69,100,3,85,79,73,64,55,89,79,1,3.1,38,67,3,65,7,4,4.7,314,8,230.15
8d15d09a,43,1,32152,4,0,625,35,0,78483,2023-09-10,4,15.0,60.0,90,3,79,69,50,52,64,81,47,3,9.02,83,19,6,37,20,2,6.1,55,14,194.42000000000002
87cb63f9,54,1,22003,3,3,172,11,0,81159,2023-08-23,7,15.0,105.0,115,3,26,25,13,36,49,19,22,0,8.83,40,57,5,75,24,3,5.0,33,10,156.53
e376023e,24,0,48495,3,1,40,36,0,66162,2024-12-24,8,63.89,511.14,16,4,62,78,68,50,81,66,56,7,15.8,0,98,13,45,27,1,6.7,6,12,818.73
af8a3429,37,2,22840,4,1,797,7,0,60712,2021-08-13,11,18.26,200.88,96,0,54,78,73,66,89,77,72,2,16.33,0,90,10,63,16,2,6.0,165,11,178.63
166fd4c2,49,2,101463,4,1,520,21,0,89412,2025-02-22,12,72.49,869.86,76,4,66,53,42,73,47,60,66,7,18.97,100,0,12,37,54,0,8.4,2,7,374.78000000000003
fec43f9e,26,1,39749,1,2,572,35,0,3733,2021-04-10,9,65.94,593.47,117,4,36,12,36,46,45,44,42,5,19.1,14,100,7,31,48,3,6.2,21,12,826.17
1461e635,66,1,36575,2,1,388,22,0,72621,2020-06-10,3,15.0,45.0,77,1,11,46,39,31,18,13,19,1,3.79,67,37,3,37,21,3,4.8,6,9,130.81
7171dd9e,53,0,88333,2,2,412,53,0,7502,2024-07-29,9,41.82,376.41,65,5,57,33,50,23,38,42,25,7,7.76,100,4,11,50,44,0,7.7,12,12,495.78999999999996
965df976,46,1,63046,4,3,313,8,0,96933,2021-05-18,9,15.0,135.0,41,4,80,96,92,90,71,64,60,6,14.4,19,70,12,54,60,0,7.1,139,6,97.93
4a165bcc,72,1,35608,0,1,215,26,0,94249,2021-12-16,4,15.0,60.0,46,5,47,35,12,43,24,24,32,3,4.46,59,37,7,61,14,4,4.7,73,14,193.73
e3411dee,23,0,54119,3,1,61,28,0,21761,2022-04-09,8,37.38,299.01,27,2,57,80,52,63,76,72,78,2,15.05,10,83,2,41,37,0,6.8,26,10,355.88
bb98fc5e,42,1,46930,4,1,302,38,0,57056,2024-11-03,7,15.0,105.0,35,2,41,69,60,38,55,74,39,1,13.29,36,61,13,56,46,1,6.6,0,8,124.36999999999999
48ad0477,73,1,76863,1,2,558,44,0,67772,2024-09-22,8,54.92,439.33,49,3,30,31,35,57,43,61,55,7,13.58,10,98,8,42,46,2,6.0,2,9,453.46
